BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
675,C17,,,,true,1732.9113924050635,1729.0,10,caice_sse,0,840,842,98.68000030517578,,17,42.56470806843766,0.2993407287982192,47.23087709560059,554.8596752850881,,,0.0,0.0,0.10749134325316663
672,"linoleic Acid, TMS",,,,true,2245.0,2245.0,118,caice_sse,0,857,857,98.80000305175781,,7,56.471493409737455,0.45417214024557395,51.53280442580581,543.2831622348713,,,0.0,0.0,0.04313075819603949
671,pinonic acid,,,,true,1549.7142857142858,1549.0,106,caice_sse,0,894,894,98.97000122070312,,41,36.694705190665225,1.1457524447104253,49.91635600524023,537.3243083814068,,,0.0,0.0,0.19290094992587786
664,C17 acid,,,,true,2178.461538461539,2177.0,33,caice_sse,0,882,882,98.98999786376953,,7,54.85625771853833,0.423205857956103,68.48798630945385,530.786533203478,,,0.0,0.0,0.04213866213548532
682,C28 acid,,,,true,3290.4761904761917,3292.0,38,caice_sse,0,795,800,98.12000274658203,,19,77.31197342545302,0.46449423434206427,37.427393581252545,519.5865873003677,,,0.0,0.0,0.13664976288478314
665,p-anisic acid (4-methozybenzoic acid),,,,true,1544.0,1544.0,125,caice_sse,0,898,898,97.87999725341797,,41,36.497725228323866,0.7019023985613416,63.8538938369602,511.0132712340619,,,0.0,0.0,0.1834552130029631
669,monostearin TMS,,,,true,2788.3495145631064,2788.0,121,caice_sse,0,888,888,98.08999633789062,,11,68.29029115021886,0.45417214024557395,54.57776113576256,507.7857468628008,,,0.0,0.0,0.08562095602449242
692,"Deoxycholic Acid, 2TMS derivative",,,,true,3347.6190476190486,3348.0,82,caice_sse,0,860,860,98.98999786376953,,24,78.25747724469153,0.6709361162718707,30.547572365016094,505.9914441528206,,,0.0,0.0,0.13324460489500917
662,C7 acid,,,,true,2006.1538461538464,,100,caice_sse,0,298,426,53.470001220703125,,2,50.44390656209193,0.3406291051841805,69.02073696875595,504.2271200333589,,,0.0,0.0,0.03561707379140552
697,sinapinaldehyde,,,,true,2032.3076923076926,2033.0,109,caice_sse,0,873,873,71.41999816894531,,651,51.11363843405255,1.166396632903406,27.831475549843162,474.3417238737384,,,0.0,0.0,0.4567483823368301
687,chrysene-d,,,,true,2519.9999999999995,2520.0,2,caice_ssi,0,891,891,84.73999786376953,,687,62.7354562121926,0.9805989391665801,33.29920594219584,461.3184945285848,,,0.0,0.0,1.0
680,4-hydroxybenzoic acid,,,,true,1651.8987341772154,1651.0,6,caice_sse,0,889,891,98.06999969482422,,703,40.04336455046829,0.6193256457894191,37.92438131340896,457.22969216713227,,,0.0,0.0,1.69904956698323
684,hexadecanamide,,,,true,2211.6666666666665,2212.0,133,caice_sse,0,881,882,70.41999816894531,,141,55.683573560372025,0.9083442804911479,35.55439902135549,438.2266139908638,,,0.0,0.0,0.17679728841745584
678,resorcinol,,,,true,1398.8101104275545,1398.0,108,caice_sse,0,895,897,98.73999786376953,,805,31.4944341848534,0.4851384225350449,39.10342451592442,433.25725484170835,,,0.0,0.0,190.63987481281808
673,C7 acid,,,,true,2594.5454545454536,,100,caice_sse,0,391,462,50.7599983215332,,12,64.35069190339172,0.44385004614908363,51.94572508125566,430.45428898672526,,,0.0,0.0,0.07910527810653942
702,triacetin,,,,true,1350.024637957286,1351.0,63,caice_sse,0,912,912,68.48999786376953,,776,29.879198493654272,1.7031455259209023,24.878978839842603,422.3947341478579,,,0.0,0.0,4.244422864172116
789,C26,,,,true,2656.31067961165,2649.0,18,caice_sse,0,686,791,74.06999969482422,,18,65.6113636623764,0.33030701108769017,4.851339866116177,411.95842472532695,,,0.0,0.0,0.07946691758276005
679,phthalimide,,,,true,1592.0000000000002,1592.0,103,caice_sse,0,892,892,98.93000030517578,,703,38.15235691199127,0.846411715912206,38.410436718026176,395.74031966630355,,,0.0,0.0,1.4705572063352799
728,C9 Diacid (azelaic acid),,,,true,1823.7762237762238,1822.0,39,caice_sse,0,211,295,85.47000122070312,,17,45.32242754121665,0.8051233395262447,14.434318703250028,374.25629746844106,,,0.0,0.0,0.07250357870243414
719,syringic acid,,,,true,1931.4685314685316,1926.0,113,caice_sse,0,380,392,88.27999877929688,,651,48.35591896127355,0.846411715912206,16.503153170342557,345.77827098423586,,,0.0,0.0,0.3329533498118227
715,tridecanal,,,,true,3538.823529411765,1537.0,90,caice_sse,0,0,729,1.850000023841858,,31,81.4485526346215,0.4335279520525933,18.75125980544783,341.1823779940179,,,0.0,0.0,0.0939106754862111
688,phthalic acid,,,,true,1713.9240506329115,1714.0,102,caice_sse,0,896,897,98.61000061035156,,17,41.97376818141359,0.8051233395262447,33.3821618151851,340.31496888922265,,,0.0,0.0,0.06592822431413277
740,arabitol,,,,true,1745.5696202531647,1744.0,72,caice_sse,0,299,306,61.13999938964844,,17,42.95866799312037,0.46449423434206427,12.453916363883764,337.61001249550463,,,0.0,0.0,0.0654042010175171
691,hydroquinone,,,,true,1419.4285714285713,1419.0,134,caice_sse,0,894,895,98.7300033569336,,805,32.20356204928228,0.4851384225350449,31.963868752121925,334.61494171401137,,,0.0,0.0,147.23573554968797
677,Sugar 6,,,,true,1632.9113924050637,1633.0,61,caice_sse,0,906,908,98.80000305175781,,703,39.452424663444226,0.30966282289470953,38.963486169464886,328.4322795160924,,,0.0,0.0,1.2204428799238098
779,"d-C15 alcohol, TMS",,,,true,1869.93006993007,1869.0,4,caice_ssi,0,648,664,98.19999694824219,,6,46.622495292669605,1.331550138447251,6.192366308881901,328.01318543493835,,,0.0,0.0,0.021191569869452767
686,Sugar 1,,,,true,1644.3037974683548,1644.0,87,caice_sse,0,879,879,85.94999694824219,,703,39.806988595658666,0.8567338100086963,34.11471144366078,315.23458344369647,,,0.0,0.0,1.171400702258795
717,chrysene,,,,true,2527.2727272727266,2527.0,55,caice_sse,0,903,906,69.44000244140625,,687,62.89304018206568,0.9599547509735995,17.326510228216648,296.999185325079,,,0.0,0.0,0.6438050692690709
725,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,831,852,85.91999816894531,,651,50.286322592218845,1.2076850092893672,14.688708067405969,295.70026110210074,,,0.0,0.0,0.2847327340550662
756,MBTCA,,,,true,1775.9493670886077,1776.0,45,caice_sse,0,664,717,71.19999694824219,,17,43.90417181235888,1.4554152676051346,9.220403124811128,293.53630761993645,,,0.0,0.0,0.05686593098233333
695,vanillin,,,,true,1557.7142857142858,1557.0,92,caice_sse,0,894,894,98.44000244140625,,41,36.97047713794312,1.011565221456051,28.26967231137678,286.4616599097135,,,0.0,0.0,0.10284054797443375
742,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,798,810,76.27999877929688,,651,50.286322592218845,1.3728385148332123,11.515501825102547,285.57548000566203,,,0.0,0.0,0.27498348123887534
696,"d-C10 acid, TMS",,,,true,1465.1428571428573,1467.0,3,caice_ssi,0,868,869,98.91000366210938,,696,33.77940174801314,0.46449423434206427,29.544979447542573,284.3270072036685,,,0.0,0.0,1.0
690,syringol,,,,true,1418.2857142857142,1418.0,88,caice_sse,0,893,893,78.12000274658203,,805,32.16416605681401,0.5573930812104771,32.24613500572741,278.62755287025357,,,0.0,0.0,122.6004208931103
694,C7 acid,,,,true,1876.9230769230774,,100,caice_sse,0,627,699,54.63999938964844,,6,46.81947525501097,0.4335279520525933,29.541326829465106,277.97804931958126,,,0.0,0.0,0.017959007490869712
689,pentadecanone,,,,true,1520.0000000000002,1727.0,126,caice_sse,0,0,689,2.7699999809265137,,41,35.67040938649017,0.7122244926578318,32.201014852616936,269.5907843385212,,,0.0,0.0,0.09678385581850356
703,dC16,,,,true,1600.0,1600.0,12,caice_ssi,0,850,855,96.61000061035156,,703,38.42812885926916,0.2786965406052386,24.384351059328765,269.1090954921183,,,0.0,0.0,1.0
705,Benzothiazole,,,,true,1246.244207108919,1246.0,98,caice_sse,0,931,931,86.48999786376953,,776,25.74261928448578,0.681258210368361,23.540203111013398,267.89501399300934,,,0.0,0.0,2.691936311383119
